MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
289912,Hans Reimers,Hans Reimers,1908,1989,"Hans Reimers war ein Bildungspolitiker, Lehrer und Regierungsdirektor
Er wurde geboren am 17.4.1908 in Hamburg als Kind des Volksschullehrers Hans Willi August Reimers, der an der Mädchenschule Averhoffstraße 18 unterrichtete, und dessen Ehefrau Nelli. Hans Reimers besuchte von 1915 bis 1918 die Lehrerseminarschule, 1918 das Gymnasium Hadersleben, danach die Realschule Hamburg-Hamm. 1921 wechselte er auf das Kirchenpauer-Realgymnasium, an dem er am 5.2.1927 die Reifeprüfung bestand.1 Reimers studierte dann Englisch und Spanisch von 1927 bis 1929 an der Universität Jena, danach in Marburg, anschließend an der Universität Hamburg. In den Semesterferien vertiefte Reimers seine Sprachkenntnisse in Spanien und England. 1934 wurde Hans Reimers SA-Mitglied, wahrscheinlich, weil ihm die Parteizugehörigkeit für den Eintritt in den Schuldienst nötig erschien, aber es eine Aufnahmesperre für die NSDAP gab, die er auf diese Weise umgehen konnte.

Am 27.3.1934 absolvierte er die wissenschaftliche Prüfung „mit Auszeichnung“ für das Lehramt an höheren Schulen und der Lehrbefähigung für Geschichte, Englisch und Spanisch. Seine schriftliche Arbeit: „‚Die Exercitia Spiritualia des Ignatius von Loyola und ihr Verhältnis zur Gegenreformation‘. Ein Beitrag zur Charakteristik der geistlichen Übungen Loyolas.“2 Am 16.7.1934 promovierte Reimers mit einer Arbeit zum Thema: „Jonathan Swift. Gedanken und Schriften über Religion und Kirche.“ Das Referendariat absolvierte Reimers am Realgymnasium des Johanneums und seiner ehemaligen Schule, dem Kirchenpauer-Realgymnasium, vom 10.4.1934 bis zum 5.9.1935. Auch das zweite Staatsexamen bestand er mit Auszeichnung. In dem Bericht des Leiters des Schulseminars am Realgymnasium des Johanneums, Prof. Otto Schliack, hieß es am 4.4.1935: „Herr Dr. Reimers war ein Jahr Mitglied des Schulseminars. Er hat einen Vortrag gehalten über das Verhältnis der HJ zur Schule. Herr Dr. Reimers sprach frei und überzeugend. An der Aussprache pflegte er sich lebhaft und mit Scharfsinn zu beteiligen. Sein Verhältnis zum Kollegium war infolge seines Wesens und seines Auftretens ausgezeichnet. 
Bevor Hans Reimers als Austauschlehrer nach England an die Westcliff High School of Boys in Southend-on-Sea ging, hatte er noch ein anderes Problem zu regeln. So schrieb er am 16.4.1935 an die Landesunterrichtsbehörde: „Die Landesunterrichtsbehörde gestattete mir, aufgrund einer im Oktober anzutretenden Stellung, bereits ein halbes Jahr vor dem endgültigen Ablauf meiner Referendarzeit, also im September 1935, das Assessorenexamen abzulegen. Ich bitte die LUB, meine Beurlaubung vom SA-Dienst von jetzt ab bis zum September zu erwirken.
Nach dem Auslandsschuljahr wurde Hans Reimers am 1.10.1936 als Studienassessor an der privaten Wichernschule eingestellt. Am 1.5.1937 trat Reimers in die NSDAP ein, am 23.12.1936 hatte er geheiratet, die in Kirkcaldy/Schottland geborene deutsche Staatsangehörige Rut Weihe, mit der er drei Kinder bekam. Am 15.4.1943 wurde er zur Dolmetscher-Kompanie einberufen. 1944 war Reimers Sonderführer einer Dolmetscher-Kompanie in der Lettow-Vorbeck-Kaserne, wurde am 1.4.1944 zum Oberstudienrat befördert und zum 1.9.1944 nach Berlin versetzt. Seine Entlassung aus der Wehrmacht erfolgte am 7.5.1945.
Seit Juni 1945 war er persönlicher Mitarbeiter von Senator Heinrich Landahl.",piz,,+,https://d-nb.info/gnd/1055459715
32921,Wilhelm Heinrich Mayer,Wilhelm Heinrich Mayer (1840-1920),1840,1920,"Wilhelm Heinrich Mayer wurde 1840 in Lauffen am Neckar geboren und gründete 1861 zusammen mit Franz Wilhelm (1846-1938) die Stuttgarter Metallwarenfabrik Mayer & Wilhelm, die unter anderem Medaillen herstellte. Mayer besuchte mehrere Jahre die Stuttgarter Kunstschule und war vor der Firmengründung bei Gravieranstalten in Stuttgart und Wien tätig. - Landesmuseum Württemberg, 24.07.2017",piz,male,+,
129811,Dietrich & Co. Wien,Dietrich & Co. Wien,,,Fotograf in WIen,kif,,+,
302399,Johann Peter Friedrich Hauck,Johann Peter Friedrich Hauck (1723-1794),1723,1794,"Deutscher Maler. Geboren in Bad Homburg, 1752-1760 tätig in Basel, seit 1757 in Heilbronn und am Hof des Fürsten Hohenlohe-Oehringen. Porträtmaler, Pastellmaler. Sohn des Malers Jacob Hauck (um 1694- nach 1769/70).",piz,male,+,https://d-nb.info/gnd/1209160218
155219,J.D. Möller Optische Werke GmbH,J.D. Möller Optische Werke GmbH,,,Hersteller von Kolposkopen in Wedel. - https://www.wedel.de/wirtschaft-branchen/branchenbuch/alle-branchen/unternehmensportraits/moeller-wedel/jd-moeller-historische-serie-teil-3,kif,,+,
316114,August Krämer (Brennerei),August Krämer (Brennerei),,,Kornbrennerei August Krämer in Dortmund seit 1863,kif,,+,
278412,"Emil Reiher Destillation, Lengenfeld/Vogtl.","Emil Reiher Destillation, Lengenfeld/Vogtl.",,,"Emil Reiher gründete im Jahre 1919 sein Unternehmen als Weinhandel und Lebensmittelverkauf. Branntweine waren damals eine Rarität und um seinen Kunden etwas Besonderes bieten zu können, ließ er sich in die Geheimnisse der Destillation von Spirituosen einweihen. Im Jahre 1948 übernahm sein Sohn Horst Reiher den Familienbetrieb. In der damaligen DDR wurde vor allem Trinkbranntwein für Bergarbeiter, im Volksmund auch “Wismut-Fusel” genannt, in großen Mengen hergestellt. Die Lieferungen erfolgten im und weit über die Grenzen des Vogtlandes hinaus, z.B. nach Oelsnitz/Erzgebirge, Gera, Ronneburg, Zwickau. Die Kumpel schätzten die hohe Qualität des Trinkbranntweines und tranken ihn nicht nur pur, sondern setzten ihn für vielfältige andere Anwendungen ein.
https://reiher-spirituosen.de/",kif,,+,
301915,Lithographische Anstalt Gebrüder Becker,Lithographische Anstalt Gebrüder Becker,,,Lithographie-Unternehmen in Koblenz,kif,,+,
344390,Michael Leppik,Michael Leppik (1884-1951),1884,1951,"Michael Leppik war ein professioneller Fotograf in Sarata. Er dokumentierte maßgeblich das kulturelle, soziale und religiöse Leben der Bessarabiendeutschen in der Zwischenkriegszeit. Seine Aufnahmen, oft signiert mit „F. M. L.“ (Photograph Michael Leppik), sind heute wichtige visuelle Quellen für die Architektur und das Gemeinwesen der Region, insbesondere für die Orte Sarata und Bad Burnas.",piz,male,+,
5200,Arbeitgeberverband für Coswig-Anhalt,Arbeitgeberverband für Coswig-Anhalt,,,"Arbeitgeberverband, nachgewiesen für 1923",kiz,,+,
