MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
56318,"Verlag Haus Neuerburg, Köln","Verlag Haus Neuerburg, Köln",,,Verlag der Zigarettenfabrik Haus Neuerburg. Herausgeber von Sammelbildern.,kif,,+,
71349,Kunstanstalt Friedemann und Frick,Kunstanstalt Friedemann und Frick,,,Verlag in Berlin um 1900,kif,,+,
147723,"Reichsorganisationsleiter der NSDAP (ROL), Hauptschulungsamt","Reichsorganisationsleiter der NSDAP (ROL), Hauptschulungsamt",,,"Dienststelle der NSDAP, die u.a. ""Schulungsbriefe"" herausgab",kiz,,+,https://d-nb.info/gnd/19571-6
23324,Leonhard Schönleben (Mühlenbesitzer),Leonhard Schönleben (Mühlenbesitzer),,,1911 belegt als Besitzer einer Wassermühle in Uttenreuth bei Erlangen,piz,,+,
156766,Valentin Stockheim,Valentin Stockheim,,,"Valentin Stockheim war Münzmeister [in Halberstadt] in den Jahren 1524 bis 1533. Er erhielt 200 fl. zur Instandsetzung der Münze, wurde aber zahlungsunfähig.",piz,male,+,
339730,Carl Haase (Theologe),Carl Haase (Theologe) (1765-1826),1765,1826,"Doktor der Philosophie und Theologie, Religionslehrer am Matthiasgymnasium in Breslau, kath. Pfarrer (vgl. Neuer Nekrolog der Deutschen 1828, S. 1001)",piz,male,+,
276308,Kunstanstalt Ludwig Meister,Kunstanstalt Ludwig Meister,,,"Die Kunstanstalt Ludwig Meister veröffentlichte um 1900 Ansichtskarten, sie hatte ihren Sitz in Köln.",kif,,+,
125319,Volksschule Annweiler,Volksschule Annweiler,,,Schule in Annweiler am Trifels,kio,,+,
266396,Otto & Emil Klett (Verlag),Otto & Emil Klett (Verlag),,,"Der Verlag ""Otto & Emil Klett"" (Berlin SW 19) veröffentlichte um 1900 u.a. Ansichtskarten.",kif,,+,
125564,Jürgen Brockerhoff,Jürgen Brockerhoff (1953-),1953,,Ist ein Künstler.,piz,male,+,
201856,Prinz Röhropp (Literarische Gestalt),Prinz Röhropp (Literarische Gestalt),,,"Gestalt in ""Das Märchen von den Märchen oder Liebseelchen"", einer Erzählung von Clemens von Brentano.",pxl,,+,
64936,Elisabeth Hartknoch,Elisabeth Hartknoch,,,Erbte den Verlag Hartknoch von ihrem ersten Ehemann Georg Hartknoch und übertrug ihn 1834 ihrem zweiten Gatten Carl Otto Baumann.,piz,female,+,http://d-nb.info/gnd/1073364607
