MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
125908,Cölestin Fehrenbach,Cölestin Fehrenbach,,,"Uhrmacher, tätig in Griessbach, ca. 1780 geboren",piz,male,+,
338178,Paul Strunz,Paul Strunz,,,"Meldorfer Bürger, Vater des späteren Gymnasiallehrers Erwin Strunz. 1936 in Hamburg nachgewiesen.",piz,male,+,
65960,Zosimos (Stratonikeia),Zosimos (Stratonikeia),,,"""Magistrat bzw. Prythan in Stratonikeia/Karien zwischen 193 und 217 n. Chr.
Der Name erscheint auch misamt dem Zahlkürzel B sowie dem Vorsatz einer Amtsbezeichnung als Pry[than] und dem nachgestellten Vatersnamen P(r)ositos.
Lit.: W. Leschhorn, Lexikon der Aufschriften auf griechischen Münzen II (2009) 525."" - http://www.mkfrankfurt.uni-frankfurt.de/object?lang=de&id=ID612, 24.02.2019",piz,,+,
41906,St. Wilhelmshütte (Firma),St. Wilhelmshütte (Firma),,,"Die St. Wilhelmshütte wurde 1739 von Matthias Gerhard von Hoesch in der Nähe von Suttrop und Warstein gegründet. In der Eisenhütte wurden Eisenerze aus der Region verhüttet und Eisenwaren hergestellt. 
Die St. Wilhelmshütte ging 1873 in der Aktiengesellschaft der Warsteiner Gruben- und Hüttenwerke auf. Durch Fusion entstanden daraus 1925 die Warsteiner und Herzoglich Schleswig-Holsteinischen Eisenwerke. Der Schwerpunkte der hinzugekommen Betriebe lag in Schlesien. Nach dem Verlust der Betriebe in Schlesien nach dem Zweiten Weltkrieg wurde das Unternehmen in Warsteiner Eisenwerke umfirmiert. Der Betrieb bestand bis 1967. 
(Wikipedia 14.01.2018)",kif,,+,
34539,Willi Otto Brennwald,Willi Otto Brennwald (1897-1984),1897,1984,"Maler und Grafiker in Halberstadt 

""Der 1897 in Halberstadt geborene Sohn eines Schuhmachermeisters erhielt nach dem Abschluss seiner Malerlehre eine künstlerische Ausbildung an der Kunstgewerbeschule in Magdeburg. 1922 ließ er sich als freischaffender Maler und Grafiker in Halberstadt nieder. ..."" - http://www.halberstadt.de/de/kultur-freizeit/willi-otto-brennwald-ein-halberstaedter-in-wegeleben-20033367.html, 22.12.2017",piz,male,+,http://d-nb.info/gnd/1014477069
36371,J. Scheible’s Buchhandlung (Stuttgart),J. Scheible’s Buchhandlung (Stuttgart),,,Buchhandlung in Stuttgart,kif,,+,http://d-nb.info/gnd/5010278-3
70115,Glashütte Basdorf,Glashütte Basdorf,,,"Die Gebrüder Schackert gründeten 1751 im mittelmärkischen Basdorf bei Rheinsberg eine private Glashütte mit finanzieller Unterstützung des Berliner Tabakfabrikanten Mundt. Dieser war von Juni 1752 bis Mai 1757 alleiniger Besitzer der Manufaktur. Unter dem Pächter Christian Ludwig Rathmann sollte sie mit Auflage weißes Glas produzieren, lieferte stattdessen aber überwiegend grünes Hohlglas an Berliner Brauereien und Weinhändler. Rathmann wurde 1763 neuer Eigentümer der Basdorfer Hütte und führte sie erfolgreich bis 1790. Dann eröffnete er einen neuen Standort in Burgwall.",kif,,+,
282391,Daniel Mignot,Daniel Mignot,,,"Goldschmied und Kupferstecher, aktiv in Augsburg. (gnd 06.11.2025).",piz,male,+,https://d-nb.info/gnd/1331490898
32394,Heinrich Friedrich Besserer,Heinrich Friedrich Besserer,,,Aus dem Geschlecht der Besserer von Thalfingen,pik,male,+,
240257,König von Sachsen,König von Sachsen,,,"Der sächsische König als Institution, nicht als Einzelperson",kio,,+,
23508,Fr. Pape (Mühlenbesitzer),Fr. Pape (Mühlenbesitzer),,,Mühlenbesitzer in Sievershagen. Nachgewiesen für Zeit um 1896,piz,,+,
185385,Foto Jacobi,Foto Jacobi,,,"Fotoatelier in Berlin, Kurfürstendamm 216. Nachgewiesen für 1933",kif,,+,
96161,Österreichische Verkehrswerbung GmbH,Österreichische Verkehrswerbung GmbH,,,Nachfolgeorganisation der Österreichischen Fremdenverkehrswerbung,kio,,+,
45967,Gert-Matthias Wegner,Gert-Matthias Wegner (1949-),1949,,"""Gert-Matthias Wegner (geboren 1949) begann mit Anfang 20 eine letztendlich 24 Jahre dauernde Lehre beim Tabla-Virtuosen Pandit Nikhil Ghosh in Bombay. Die Tabla ist ein traditionelles indisches Schlaginstrument, das eine ausgefeilte Spieltechnik erfordert. In Kiel, Köln und Bonn studierte Wegner zunächst Naturwissenschaften, dann Musikethnologie, Musikwissenschaft, Indologie und Völkerkunde. Zwischen 1982 und 1990 arbeitete er am Schwerpunktforschungsprogramm Nepal der Deutschen Forschungsgemeinschaft mit einer Spezialisierung auf die Trommeltraditionen in Bhaktapur mit. Bis 1993 schlossen sich Arbeiten zu den musikgeschichtlichen Verbindungen zwischen Indien und Nepal an. Danach war Wegner an einem DAAD-Projekt zur Gründung des Departments of Music der Kathmandu University in Bhaktapur beteiligt, dessen Leitung er schließlich übernahm. Seit 2003 ist er auch Professor für Vergleichende Musikwissenschaft an der FU Berlin."" - http://www.kepler-salon.at/de/Personen/Wegner-Gert-Matthias.html, 24.12.2020",piz,male,+,http://d-nb.info/gnd/111069432
66468,Ernst Eschenbach (Musikinstrumentenbauer),Ernst Eschenbach (Musikinstrumentenbauer),,,Musikinstrumentenbauer. Nachgewiesen für Berlin 1910-1915.,piz,male,+,
135977,Hieronymus Hecht,Hieronymus Hecht,,,"evangelischer Pfarrer in Kaufbeuren, 17. Jh.",piz,male,+,
18553,Matheus Müller Sektkellereien,Matheus Müller Sektkellereien,,,"Von Matheus Müller (* 25. Februar 1773 in Eltville am Rhein; † 10. Januar 1847 ebenda) gegr. Sektkelterei in Eltville
""Die Matheus Müller Sektkellereien mit ihrer Sektmarke MM Extra gingen in den am 16. Januar 2002 entstandenen Rotkäppchen-Mumm Sektkellereien auf."" (wikipedia 16.01.2015: http://de.wikipedia.org/wiki/Matheus_M%C3%BCller)",kif,,+,http://d-nb.info/gnd/211754-X
