MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
126017,Hermann Becker HB (Firma),Hermann Becker HB (Firma),,,"Hermann Becker Pforzheim, Herstellerfirma für Uhrwerke",kif,,+,
251513,Hans Klahre,Hans Klahre (1878-),1878,,"evangelischer Pfarrer, Prignitzer Prähistoriker
Geb. 14.11.1878 Petershain
1905-1917 Pfarrer in Halenbeck bei Pritzwalk
Ab 1917 Oberpfarrer in Triebel bei Sorau
(Otto Fischer: Evangelisches Pfarrerbuch für die Mark Brandenburg seit der Reformation. Berlin 1941, Bd. 2, T. 1, S. 411)",piz,male,+,
19864,Schneider-Innung Wolmirstedt,Schneider-Innung Wolmirstedt,,,"Innung der Schneider in Wolmirstedt, nachgewiesen 1851",kiz,,+,
7479,Adolf Holzapfel,Adolf Holzapfel (1902-),1902,,Dr.-Ing. Adolf Holzapfel publizierte über das Magdeburger Hafenwesen.,piz,male,+,http://d-nb.info/gnd/101517696
281864,Carl Firzlaff,Carl Firzlaff (1885-1956),1885,1956,"Friedrich Hermann Carl (später Karl) Firzlaff, Maler und Graphiker, geb. 26. 4. 1885 Südende-Mariendorf, Kr. Teltow (Berlin-Südende), gest. 4. 10. 1956 Berlin-Schöneberg, evang., 1919-1940 nachgewiesen als akademischer Maler in Berlin-Südnde, zuletzt Kunstmaler in Berlin-Schöneberg, Sohn des Ingenieurs Hermann Gustav Gottfried F. und der Anna Friederike Albertine geb. Kirsing.
Quellen: Standesamtliche Urkunden und Adressbücher.",piz,male,+,
269585,Fotoatelier E. Schultze,Fotoatelier E. Schultze,,,"Das ""Atelier für moderne Photographie"" von E. Schultze befand sich Anfang des 20. Jahrhunderts in der Friesenstr. 17 in Berlin.",kif,,+,
330719,"Philine (Figur aus ""Wilhelm Meisters Lehrjahre"")","Philine (Figur aus ""Wilhelm Meisters Lehrjahre"")",,,"Figur aus ""Wilhelm Meisters Lehrjahre""",pxl,,+,
256534,Hartmut von Kronberg der Ältere,Hartmut von Kronberg der Ältere (-1425),,1425,Ritter von Kronberg/Cronberg,piz,male,+,
48862,Oscar Brettschneider (Fotograf),Oscar Brettschneider (Fotograf),,,"Fotograf, tätig um 1900. Er übernahm 1901 das renommierte Porträtstudio Albert Meyer, Potsdamer Strasse 125, Berlin.",piz,male,+,
269132,A. Kenrick & Sons,A. Kenrick & Sons,,,"Eisengießerei und Metallwarenfabrik West Bromwich, England, gegründet 1791 von Archibald Kenrick",kif,,+,
317539,La Veuve Aubert (Druck- und Verlagshaus),La Veuve Aubert (Druck- und Verlagshaus),,,"Von der Witwe des Gabriel Aubert in Paris nach dessen Tod geleitetes Druck- und Verlagshaus, bestand unter diesem Namen von 1847 bis 1853.",kif,,+,
148959,Hilde Peters,Hilde Peters,,,Lebte (mindestens 1942-1961 )in Oberhausen-Sterktade,piz,female,+,
324691,Maria Klumpner,Maria Klumpner,,,lebte in Weprowatz; geboren zwischen 1923 und 1925,piz,female,+,
24355,Heinrich Schulz (Mühlenbesitzer),Heinrich Schulz (Mühlenbesitzer),,,Nachgewiesen für Zeit um 1912 in Molmke,piz,male,+,
332493,Nicolas Zbinden,Nicolas Zbinden (1935-2023),1935,2023,"Schweizer Kunstmaler und Grafiker (geboren am 02.11.1935, gestorben 2023).",piz,male,+,
260032,Karl Neumann,Karl Neumann,,,Domküster im Dom Meißen,piz,male,,
234161,Jan van Dinter,Jan van Dinter,,,"""Besitzer einer Wandermenagerie; Wirkungsort Rotterdam, Wirkungszeit 1810-1840"" - gnd, 05.09.2023",piz,,+,https://d-nb.info/gnd/1224820339
343106,Leonhard Heyl,Leonhard Heyl (1789-1854),1789,1854,"Kaufmann im Lederhandel in Worms, Bruder des Johann Cornelius Heyl (* 29. Februar 1792 in Worms; † 2. Oktober 1858 ebenda), Kaufmann und Unternehmer in der Lederindustrie.

Familie:
Cornelius Heyl entstammte der Wormser Familie Heyl. Sein Vater, Johann Cornelius Heyl (1758–1818), war Schiffsmann und Kaufmann in Worms, seine Mutter war Anna Elisabeth geborene Leutz (1768–1805).
Der Bruder von Cornelius Heyl, Leonhard Heyl (1789–1854), war Kaufmann im Lederhandel in Worms.
Dessen Sohn, Leonhard Heyl (1814–1877), Geheimer Kommerzienrat, war Teilhaber der Firma C. Heyl und ab 1856 Präsident der Handelskammer Worms.
(https://de.wikipedia.org/wiki/Cornelius_Heyl, 26.01.2026)",piz,male,+,
21483,Manfred Horbert,Manfred Horbert,,,"Prof. Dr. Manfred Horbert - ehem. Fachgebietsleiter an der Technischen Universität Berlin, Fachgebiet Bioklimatologie",piz,male,+,http://d-nb.info/gnd/106766821
23470,Antoniusmühle (Wittenberg),Antoniusmühle (Wittenberg),,,"Wassermühle bei Wittenberg, belegt Ende 19. Jh.",kif,,+,
